"","PIT","degree","Date.Time","Antenna","location","week","group","visit.duration","leader.follower","species","age_in_2020","season","betweenness","group.size","n_species","flock_size","species_prop"
"15720","0700ED9B8D",114,201202110341,"A","Mill2",3,2342,0.583333333333333,"leader","GRETI","adult","winter",0,4,3,5,0.6
"15721","0700ED9B8D",114,201201125720,"M","Mill2",3,2017,2.58333333333333,"leader","GRETI","adult","winter",0,14,10,19,0.526315789473684
"15722","0700ED9B8D",114,201203090951,"M","Mill2",3,2730,0.633333333333333,"leader","GRETI","adult","winter",0,1,1,1,1
"15723","0700ED9B8D",114,201125100357,"A","Mill2",2,1487,10.95,"follower","GRETI","adult","winter",0,30,23,39,0.58974358974359
"15724","0700ED9B8D",114,201201145520,"M","Mill2",3,1929,4.98333333333333,"follower","GRETI","adult","winter",0,9,12,24,0.5
"15725","0700ED9B8D",114,201124091822,"M","Mill2",2,992,2.61666666666667,"leader","GRETI","adult","winter",0,14,13,28,0.464285714285714
"15726","0700ED9B8D",114,201201142533,"M","Mill2",3,1999,1.85,"follower","GRETI","adult","winter",0,8,6,11,0.545454545454545
"15727","0700ED9B8D",114,201201114744,"M","Mill2",3,1981,2.63333333333333,"leader","GRETI","adult","winter",0,18,12,20,0.6
"15728","0700ED9B8D",114,201203091234,"A","Mill2",3,2715,1.35,"leader","GRETI","adult","winter",0,4,1,4,0.25
"15729","0700ED9B8D",114,201124122307,"M","Mill2",2,961,1.18333333333333,"follower","GRETI","adult","winter",0,12,9,16,0.5625
"15730","0700ED9B8D",114,201202121546,"A","Mill2",3,2446,3.36666666666667,"follower","GRETI","adult","winter",0,15,6,14,0.428571428571429
"15731","0700ED9B8D",114,201202110459,"M","Mill2",3,2210,0.566666666666667,"follower","GRETI","adult","winter",0,7,5,8,0.625
"15732","0700ED9B8D",114,201202133554,"A","Mill2",3,2307,1.35,"follower","GRETI","adult","winter",0,14,12,15,0.8
"15733","0700ED9B8D",114,201125103509,"M","Mill2",2,1474,1.01666666666667,"leader","GRETI","adult","winter",0,7,11,17,0.647058823529412
"15734","0700ED9B8D",114,201202130020,"M","Mill2",3,2238,4.53333333333333,"follower","GRETI","adult","winter",0,26,17,28,0.607142857142857
"15735","0700ED9B8D",114,201201142703,"M","Mill2",3,2064,0.933333333333333,"leader","GRETI","adult","winter",0,7,6,10,0.6
"15736","0700ED9B8D",114,201201140527,"A","Mill2",3,1933,2.41666666666667,"follower","GRETI","adult","winter",0,8,11,16,0.6875
"15737","0700ED9B8D",114,201125121816,"A","Mill2",2,1494,3,"follower","GRETI","adult","winter",0,13,11,18,0.611111111111111
"15738","0700ED9B8D",114,201125103645,"M","Mill2",2,1516,2.8,"follower","GRETI","adult","winter",0,18,14,25,0.56
"15739","0700ED9B8D",114,201202140452,"A","Mill2",3,2459,5.96666666666667,"follower","GRETI","adult","winter",0,30,20,30,0.666666666666667
"15740","0700ED9B8D",114,201124115516,"M","Mill2",2,1137,0.25,"leader","GRETI","adult","winter",0,2,7,12,0.583333333333333
"15741","0700ED9B8D",114,201202110743,"M","Mill2",3,2315,1.06666666666667,"follower","GRETI","adult","winter",0,8,4,9,0.444444444444444
"15742","0700ED9B8D",114,201202114553,"A","Mill2",3,2428,4.18333333333333,"follower","GRETI","adult","winter",0,13,6,13,0.461538461538462
"15743","0700ED9B8D",114,201202154951,"M","Mill2",3,2165,0.183333333333333,"follower","GRETI","adult","winter",0,5,2,8,0.25
"15744","0700ED9B8D",114,201202123240,"M","Mill2",3,2172,10.5833333333333,"follower","GRETI","adult","winter",0,36,21,39,0.538461538461538
"15745","0700ED9B8D",114,201201100004,"M","Mill2",3,1980,2.91666666666667,"leader","GRETI","adult","winter",0,13,9,15,0.6
"15746","0700ED9B8D",114,201201100558,"M","Mill2",3,2067,3.3,"follower","GRETI","adult","winter",0,11,7,14,0.5
"15747","0700ED9B8D",114,201202140641,"A","Mill2",3,2177,1.18333333333333,"leader","GRETI","adult","winter",0,9,8,12,0.666666666666667
"15748","0700ED9B8D",114,201125104939,"A","Mill2",2,1535,4.48333333333333,"follower","GRETI","adult","winter",0,12,8,20,0.4
"15749","0700ED9DAF",104,201124121434,"A","Mill2",2,1081,3.9,"follower","GRETI","juvenile","winter",14,19,27,38,0.710526315789474
"15750","0700ED9DAF",104,201124091624,"A","Mill2",2,964,0.3,"follower","GRETI","juvenile","winter",14,3,4,7,0.571428571428571
"15751","0700ED9DAF",104,201124154902,"M","Mill2",2,991,0.983333333333333,"follower","GRETI","juvenile","winter",14,8,9,13,0.692307692307692
"15752","0700ED9DAF",104,201124135901,"M","Mill2",2,1119,5.31666666666667,"follower","GRETI","juvenile","winter",14,12,14,22,0.636363636363636
"15753","0700ED9DAF",104,201124091946,"M","Mill2",2,992,2.61666666666667,"follower","GRETI","juvenile","winter",14,14,13,28,0.464285714285714
"15754","0700ED9DAF",104,201125082315,"M","Mill2",2,1489,4.91666666666667,"follower","GRETI","juvenile","winter",14,21,22,31,0.709677419354839
"15755","0700ED9DAF",104,201124143633,"A","Mill2",2,1136,1.16666666666667,"follower","GRETI","juvenile","winter",14,6,7,14,0.5
"15756","0700ED9DAF",104,201124102505,"A","Mill2",2,1018,0.416666666666667,"follower","GRETI","juvenile","winter",14,3,4,9,0.444444444444444
"15757","0700ED9DAF",104,201124115453,"M","Mill2",2,1027,0.316666666666667,"follower","GRETI","juvenile","winter",14,5,6,10,0.6
"15758","0700ED9DAF",104,201125111848,"M","Mill2",2,1431,0.166666666666667,"leader","GRETI","juvenile","winter",14,5,5,9,0.555555555555556
"15759","0700ED9DAF",104,201124115824,"A","Mill2",2,1053,2.98333333333333,"follower","GRETI","juvenile","winter",14,12,10,23,0.434782608695652
"15760","0700ED9DAF",104,201118144047,"M","Mill2",1,375,8.11666666666667,"follower","GRETI","juvenile","winter",14,26,18,31,0.580645161290323
"15761","0700ED9DAF",104,201124154754,"M","Mill2",2,951,1.08333333333333,"follower","GRETI","juvenile","winter",14,9,9,13,0.692307692307692
"15762","0700ED9DAF",104,201125121037,"M","Mill2",2,1396,1.95,"follower","GRETI","juvenile","winter",14,15,13,19,0.684210526315789
"15763","0700ED9DAF",104,201118090130,"M","Mill2",1,479,4.75,"follower","GRETI","juvenile","winter",14,8,5,14,0.357142857142857
"15764","0700ED9DAF",104,201119074804,"A","Mill2",1,857,1.48333333333333,"follower","GRETI","juvenile","winter",14,8,7,13,0.538461538461538
"15765","0700ED9DAF",104,201125112145,"M","Mill2",2,1530,4.03333333333333,"follower","GRETI","juvenile","winter",14,23,22,36,0.611111111111111
"15766","0700ED9DAF",104,201124100632,"A","Mill2",2,994,0.45,"leader","GRETI","juvenile","winter",14,4,3,7,0.428571428571429
"15767","0700ED9DAF",104,201124090153,"M","Mill2",2,1117,3.13333333333333,"follower","GRETI","juvenile","winter",14,7,6,14,0.428571428571429
"15768","0700ED9DAF",104,201125075716,"M","Mill2",2,1377,4.68333333333333,"follower","GRETI","juvenile","winter",14,13,8,20,0.4
"15769","0700ED9DAF",104,201124151301,"A","Mill2",2,1057,1.78333333333333,"follower","GRETI","juvenile","winter",14,16,16,24,0.666666666666667
"15770","0700ED9DAF",104,201118131644,"A","Mill2",1,376,0.1,"follower","GRETI","juvenile","winter",14,2,4,7,0.571428571428571
"15771","0700ED9DAF",104,201125093220,"M","Mill2",2,1413,4.68333333333333,"follower","GRETI","juvenile","winter",14,12,7,15,0.466666666666667
"15772","0700ED9DAF",104,201125114526,"M","Mill2",2,1446,4.9,"follower","GRETI","juvenile","winter",14,20,18,27,0.666666666666667
"15773","0700ED9DAF",104,201125121215,"M","Mill2",2,1379,2.71666666666667,"follower","GRETI","juvenile","winter",14,18,16,23,0.695652173913043
"15774","0700ED9DAF",104,201124092109,"A","Mill2",2,1120,0.583333333333333,"follower","GRETI","juvenile","winter",14,4,8,16,0.5
"15775","0700ED9DAF",104,201125084938,"A","Mill2",2,1459,1.03333333333333,"follower","GRETI","juvenile","winter",14,10,14,21,0.666666666666667
"15776","0700ED9DAF",104,201125103849,"A","Mill2",2,1516,2.8,"follower","GRETI","juvenile","winter",14,18,14,25,0.56
"15777","0700ED9DAF",104,201124102806,"A","Mill2",2,1052,2.2,"follower","GRETI","juvenile","winter",14,8,8,19,0.421052631578947
"15778","0700ED9DAF",104,201124155011,"A","Mill2",2,1045,3.55,"follower","GRETI","juvenile","winter",14,14,13,22,0.590909090909091
"15779","0700ED9DAF",104,201124143425,"A","Mill2",2,1025,0.716666666666667,"follower","GRETI","juvenile","winter",14,5,5,11,0.454545454545455
"15780","0700ED9DAF",104,201118144015,"M","Mill2",1,523,1.51666666666667,"follower","GRETI","juvenile","winter",14,3,5,9,0.555555555555556
"15781","0700ED9DAF",104,201125104310,"A","Mill2",2,1438,2.85,"follower","GRETI","juvenile","winter",14,18,16,26,0.615384615384615
"15782","0700ED9DAF",104,201125111355,"M","Mill2",2,1364,0.116666666666667,"follower","GRETI","juvenile","winter",14,2,8,19,0.421052631578947
"15783","0700ED9DAF",104,201124162344,"M","Mill2",2,1042,5.45,"leader","GRETI","juvenile","winter",14,9,8,22,0.363636363636364
"15784","0700ED9DAF",104,201118113541,"M","Mill2",1,438,4.46666666666667,"follower","GRETI","juvenile","winter",14,7,7,16,0.4375
"15785","0700ED9DAF",104,201124101531,"M","Mill2",2,1047,2.08333333333333,"leader","GRETI","juvenile","winter",14,16,10,28,0.357142857142857
"15786","0700ED9DAF",104,201124142358,"M","Mill2",2,1028,7.45,"follower","GRETI","juvenile","winter",14,29,25,33,0.757575757575758
"15787","0700ED9DAF",104,201125080915,"A","Mill2",2,1395,3.05,"follower","GRETI","juvenile","winter",14,6,6,15,0.4
"15788","0700ED9DAF",104,201125111747,"M","Mill2",2,1374,1.68333333333333,"follower","GRETI","juvenile","winter",14,10,12,16,0.75
"15789","0700ED9DAF",104,201125080029,"A","Mill2",2,1381,2.03333333333333,"follower","GRETI","juvenile","winter",14,8,5,14,0.357142857142857
"15790","0700ED9DAF",104,201124145951,"M","Mill2",2,985,4.7,"follower","GRETI","juvenile","winter",14,18,15,26,0.576923076923077
"15791","0700ED9DAF",104,201124102941,"A","Mill2",2,1090,1.58333333333333,"follower","GRETI","juvenile","winter",14,6,10,19,0.526315789473684
"15792","0700ED9DAF",104,201118113209,"A","Mill2",1,535,3.28333333333333,"follower","GRETI","juvenile","winter",14,8,5,16,0.3125
"15793","0700ED9DAF",104,201125111451,"M","Mill2",2,1441,0.166666666666667,"follower","GRETI","juvenile","winter",14,3,5,8,0.625
"15794","0700ED9DAF",104,201118134719,"M","Mill2",1,426,3.9,"follower","GRETI","juvenile","winter",14,6,9,12,0.75
"15795","0700ED9DAF",104,201118131319,"M","Mill2",1,475,1.53333333333333,"follower","GRETI","juvenile","winter",14,2,9,10,0.9
"15796","0700ED9DAF",104,201118131937,"M","Mill2",1,507,6.05,"follower","GRETI","juvenile","winter",14,7,12,14,0.857142857142857
"15797","0700ED9DAF",104,201124155424,"A","Mill2",2,943,2.41666666666667,"follower","GRETI","juvenile","winter",14,8,10,16,0.625
"15798","0700ED9DAF",104,201124102118,"A","Mill2",2,935,2.68333333333333,"follower","GRETI","juvenile","winter",14,15,13,22,0.590909090909091
"15799","0700ED9DAF",104,201124143300,"A","Mill2",2,1056,0.9,"leader","GRETI","juvenile","winter",14,7,8,16,0.5
"15800","0700ED9DAF",104,201124141952,"A","Mill2",2,953,3.48333333333333,"follower","GRETI","juvenile","winter",14,5,5,8,0.625
"15801","0700ED9DAF",104,201125112034,"M","Mill2",2,1444,0.333333333333333,"follower","GRETI","juvenile","winter",14,3,4,9,0.444444444444444
"15802","0700ED9DAF",104,201125084712,"M","Mill2",2,1460,2.25,"follower","GRETI","juvenile","winter",14,13,12,19,0.631578947368421
"15803","0700ED9DAF",104,201124090543,"A","Mill2",2,955,0.233333333333333,"follower","GRETI","juvenile","winter",14,3,5,10,0.5
"15804","0700ED9DAF",104,201125100107,"M","Mill2",2,1487,10.95,"follower","GRETI","juvenile","winter",14,30,23,39,0.58974358974359
"15805","0700ED9DAF",104,201125083538,"A","Mill2",2,1479,1.71666666666667,"follower","GRETI","juvenile","winter",14,10,12,18,0.666666666666667
"15806","0700ED9DAF",104,201124163010,"A","Mill2",2,1040,4.78333333333333,"follower","GRETI","juvenile","winter",14,11,6,16,0.375
"15807","0700ED9DAF",104,201125085002,"A","Mill2",2,1369,1,"follower","GRETI","juvenile","winter",14,7,7,12,0.583333333333333
"15808","0700ED9DAF",104,201124120036,"A","Mill2",2,989,3.55,"follower","GRETI","juvenile","winter",14,16,16,31,0.516129032258065
"15809","0700ED9DAF",104,201125104015,"A","Mill2",2,1511,0.933333333333333,"follower","GRETI","juvenile","winter",14,9,10,16,0.625
"15810","0700ED9DAF",104,201125114042,"A","Mill2",2,1510,4.18333333333333,"follower","GRETI","juvenile","winter",14,15,12,21,0.571428571428571
"15811","0700ED9DAF",104,201118103451,"A","Mill6",1,762,18.4333333333333,"follower","GRETI","juvenile","winter",14,3,3,7,0.428571428571429
"15812","0700ED9DAF",104,201125085551,"M","Mill2",2,1454,4.45,"follower","GRETI","juvenile","winter",14,17,13,21,0.619047619047619
"15813","0700ED9DAF",104,201124115647,"M","Mill2",2,1133,0.416666666666667,"follower","GRETI","juvenile","winter",14,3,4,9,0.444444444444444
"15814","0700ED9DAF",104,201125104256,"A","Mill2",2,1534,0.95,"follower","GRETI","juvenile","winter",14,5,4,12,0.333333333333333
"15815","0700ED9DAF",104,201125122911,"M","Mill2",2,1519,0.2,"follower","GRETI","juvenile","winter",14,3,6,9,0.666666666666667
"15816","0700ED9DAF",104,201124091650,"M","Mill2",2,1060,1.36666666666667,"follower","GRETI","juvenile","winter",14,9,14,28,0.5
"15817","0700ED9DAF",104,201125122522,"A","Mill2",2,1475,4.65,"follower","GRETI","juvenile","winter",14,21,22,31,0.709677419354839
"15818","0700ED9DAF",104,201119075027,"M","Mill2",1,858,2.1,"follower","GRETI","juvenile","winter",14,10,10,15,0.666666666666667
"15819","0700ED9DAF",104,201125111847,"M","Mill2",2,1422,0.783333333333333,"follower","GRETI","juvenile","winter",14,12,12,15,0.8
"15820","0700ED9DAF",104,201124150058,"M","Mill2",2,993,10.85,"follower","GRETI","juvenile","winter",14,22,18,26,0.692307692307692
"15821","0700ED9DAF",104,201125080359,"A","Mill2",2,1443,2.8,"follower","GRETI","juvenile","winter",14,8,7,14,0.5
"15822","0700ED9DAF",104,201118112045,"A","Mill2",1,387,6.33333333333333,"follower","GRETI","juvenile","winter",14,10,5,15,0.333333333333333
"15823","0700ED9DAF",104,201124151416,"M","Mill2",2,1024,2.23333333333333,"follower","GRETI","juvenile","winter",14,16,17,23,0.739130434782609
"15824","0700ED9DAF",104,201124102309,"A","Mill2",2,1038,1.76666666666667,"follower","GRETI","juvenile","winter",14,8,9,18,0.5
"15825","0700ED9DAF",104,201124124653,"A","Mill2",2,1134,3.06666666666667,"follower","GRETI","juvenile","winter",14,21,21,27,0.777777777777778
"15826","0700ED9DAF",104,201125082132,"A","Mill2",2,1506,2.98333333333333,"follower","GRETI","juvenile","winter",14,8,15,19,0.789473684210526
"15827","0700ED9DAF",104,201124131423,"M","Mill2",2,1114,6.98333333333333,"follower","GRETI","juvenile","winter",14,6,9,17,0.529411764705882
"15828","0700ED9DAF",104,201125110258,"M","Mill2",2,1514,3.35,"follower","GRETI","juvenile","winter",14,16,13,23,0.565217391304348
"15829","0700ED9DAF",104,201124090642,"M","Mill2",2,1001,1.93333333333333,"follower","GRETI","juvenile","winter",14,7,5,13,0.384615384615385
"15830","0700ED9DAF",104,201118122127,"A","Mill2",1,526,9.76666666666667,"follower","GRETI","juvenile","winter",14,10,8,16,0.5
"15831","0700ED9DAF",104,201124091152,"M","Mill2",2,1021,3.18333333333333,"follower","GRETI","juvenile","winter",14,9,6,14,0.428571428571429
"15832","0700ED9DAF",104,201119075337,"M","Mill2",1,861,2.35,"follower","GRETI","juvenile","winter",14,10,5,14,0.357142857142857
"15833","0700ED9DAF",104,201125123148,"M","Mill2",2,1366,4.4,"follower","GRETI","juvenile","winter",14,22,26,33,0.787878787878788
"15834","0700ED9DAF",104,201124140118,"M","Mill2",2,940,3.8,"follower","GRETI","juvenile","winter",14,7,6,11,0.545454545454545
"15835","0700ED9DAF",104,201124121657,"A","Mill2",2,973,5.43333333333333,"follower","GRETI","juvenile","winter",14,20,15,24,0.625
"15836","0700ED9DAF",104,201118100541,"M","Mill6",1,746,9.83333333333333,"follower","GRETI","juvenile","winter",14,6,3,9,0.333333333333333
"15837","0700ED9DAF",104,201124143137,"A","Mill2",2,959,1.01666666666667,"follower","GRETI","juvenile","winter",14,6,5,10,0.5
"15838","0700ED9DAF",104,201124161843,"A","Mill2",2,981,3.8,"follower","GRETI","juvenile","winter",14,16,14,27,0.518518518518518
"15839","0700ED9DAF",104,201125111602,"M","Mill2",2,1426,1.1,"follower","GRETI","juvenile","winter",14,9,13,17,0.764705882352941
"15840","0700ED9DAF",104,201124143537,"A","Mill2",2,1111,1.05,"follower","GRETI","juvenile","winter",14,8,14,24,0.583333333333333
"15841","0700ED9DAF",104,201125103900,"A","Mill2",2,1526,0.966666666666667,"leader","GRETI","juvenile","winter",14,12,8,16,0.5
"15842","0700ED9DAF",104,201124115352,"M","Mill2",2,1031,0.75,"follower","GRETI","juvenile","winter",14,6,5,9,0.555555555555556
"15843","0700ED9DAF",104,201124100621,"M","Mill2",2,1152,1.33333333333333,"follower","GRETI","juvenile","winter",14,9,7,13,0.538461538461538
"15844","0700ED9DAF",104,201125080629,"M","Mill2",2,1515,1.2,"follower","GRETI","juvenile","winter",14,3,7,10,0.7
"15845","0700ED9DAF",104,201119075226,"A","Mill2",1,867,0.666666666666667,"follower","GRETI","juvenile","winter",14,3,2,8,0.25
"15846","0700ED9DAF",104,201118090853,"A","Mill2",1,408,7.18333333333333,"follower","GRETI","juvenile","winter",14,12,10,19,0.526315789473684
"15847","0700ED9DAF",104,201125083814,"A","Mill2",2,1481,2.5,"follower","GRETI","juvenile","winter",14,7,8,12,0.666666666666667
"15848","0700ED9DC3",100,201202150123,"A","Mill3",3,2540,2.3,"follower","GRETI","juvenile","winter",223.166666666667,5,1,5,0.2
"15849","0700ED9DC3",100,201124110620,"M","Mill2",2,1049,0.166666666666667,"follower","GRETI","juvenile","winter",223.166666666667,3,4,8,0.5
"15850","0700ED9DC3",100,201124113849,"M","Mill2",2,1127,1.86666666666667,"leader","GRETI","juvenile","winter",223.166666666667,9,9,16,0.5625
"15851","0700ED9DC3",100,201202141953,"A","Mill3",3,2493,1.56666666666667,"follower","GRETI","juvenile","winter",223.166666666667,6,3,6,0.5
"15852","0700ED9DC3",100,201201145523,"A","Mill3",3,2111,4.08333333333333,"leader","GRETI","juvenile","winter",223.166666666667,3,4,8,0.5
"15853","0700ED9DC3",100,201124121315,"M","Mill2",2,1081,3.9,"follower","GRETI","juvenile","winter",223.166666666667,19,27,38,0.710526315789474
"15854","0700ED9DC3",100,201125095113,"M","Mill3",2,1617,9.45,"follower","GRETI","juvenile","winter",223.166666666667,13,8,15,0.533333333333333
"15855","0700ED9DC3",100,201202113950,"A","Mill3",3,2538,2.98333333333333,"follower","GRETI","juvenile","winter",223.166666666667,8,6,8,0.75
"15856","0700ED9DC3",100,201202141025,"A","Mill3",3,2655,0.5,"follower","GRETI","juvenile","winter",223.166666666667,6,5,6,0.833333333333333
"15857","0700ED9DC3",100,201124114805,"A","Mill2",2,1108,1.28333333333333,"leader","GRETI","juvenile","winter",223.166666666667,7,6,11,0.545454545454545
"15858","0700ED9DC3",100,201124111026,"M","Mill2",2,963,0.733333333333333,"follower","GRETI","juvenile","winter",223.166666666667,8,7,11,0.636363636363636
"15859","0700ED9DC3",100,201202102542,"A","Mill3",3,2534,1.76666666666667,"follower","GRETI","juvenile","winter",223.166666666667,6,2,6,0.333333333333333
"15860","0700ED9DC3",100,201124113546,"M","Mill2",2,965,0.533333333333333,"follower","GRETI","juvenile","winter",223.166666666667,3,6,11,0.545454545454545
